,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
571,1760002059142005.0,222186428.0,597.0
572,1760002059142152.0,222210164.0,552.0
573,1760002059142303.0,222233836.0,490.0
574,1760002059142451.0,222257572.0,552.0
575,1760002059142599.0,222281272.0,511.0
576,1760002059142747.0,222305088.0,638.0
577,1760002059142895.0,222328872.0,597.0
578,1760002059143045.0,222352764.0,711.0
579,1760002059143194.0,222376800.0,851.0
580,1760002059143342.0,222400936.0,949.0
581,1760002059143494.0,222425096.0,967.0
582,1760002059143644.0,222449220.0,949.0
583,1760002059143798.0,222475320.0,2906.0
584,1760002059143958.0,222501840.0,3277.0
585,1760002059144112.0,222528372.0,3285.0
586,1760002059144267.0,222554900.0,3277.0
587,1760002059144419.0,222581444.0,3293.0
588,1760002059144585.0,222608000.0,3310.0
589,1760002059144737.0,222632984.0,1741.0
590,1760002059144885.0,222657760.0,1536.0
591,1760002059145034.0,222682656.0,1655.0
592,1760002059145184.0,222707524.0,1627.0
593,1760002059145336.0,222732484.0,1719.0
594,1760002059145487.0,222757864.0,2138.0
595,1760002059145635.0,222782088.0,986.0
596,1760002059145779.0,222806068.0,797.0
597,1760002059145924.0,222829980.0,732.0
598,1760002059146067.0,222853936.0,771.0
599,1760002059146211.0,222878032.0,912.0
600,1760002059146362.0,222905084.0,3847.0
601,1760002059146510.0,222932116.0,3780.0
602,1760002059146659.0,222959244.0,3873.0
603,1760002059146809.0,222986352.0,3856.0
604,1760002059146959.0,223013516.0,3913.0
605,1760002059147110.0,223040708.0,3937.0
606,1760002059147260.0,223067948.0,3987.0
607,1760002059147412.0,223095232.0,4028.0
608,1760002059147560.0,223122500.0,4012.0
609,1760002059147709.0,223149764.0,4012.0
610,1760002059147860.0,223177028.0,4012.0
611,1760002059148014.0,223204316.0,4036.0
612,1760002059148165.0,223231576.0,4003.0
613,1760002059148314.0,223258796.0,3963.0
614,1760002059148510.0,223286008.0,3954.0
615,1760002059148674.0,223313232.0,3971.0
616,1760002059148826.0,223340420.0,3930.0
617,1760002059148976.0,223367592.0,3913.0
618,1760002059149127.0,223394740.0,3903.0
619,1760002059149278.0,223421880.0,3880.0
620,1760002059149430.0,223448996.0,3869.0
621,1760002059149593.0,223476144.0,3896.0
622,1760002059149738.0,223503332.0,3935.0
623,1760002059149882.0,223530488.0,3905.0
624,1760002059150025.0,223557612.0,3871.0
625,1760002059150170.0,223584660.0,3790.0
